code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,date
002198,嘉应制药,-0.9400000000000001,5.27,5.42,5.44,5.27,5.32,5431000,1.07013,28863913,-21.885,4.035,267457.689896,267457.689896,2021-03-10
002197,证通电子,-2.133,7.34,7.56,7.6,7.32,7.5,5071500,1.16568,37542940,183.5,1.57,378125.199832,319341.073188,2021-03-10
002196,方正电机,-2.308,6.35,6.6,6.6,6.28,6.5,13739083,3.31564,87652252,158.75,1.455,297621.28055,263126.144435,2021-03-10
002195,二三四五,-1.5,1.97,2.0,2.02,1.96,2.0,72470127,1.28621,143571196,15.154,1.09,1127794.989611,1109977.218428,2021-03-10
002194,武汉凡谷,-1.138,12.16,12.38,12.44,12.1,12.3,3775748,0.7674300000000001,46138329,25.872,3.998,822428.352896,598270.779136,2021-03-10
002193,如意集团,-2.034,5.78,5.88,5.95,5.77,5.9,1242700,0.47626,7285298,32.111,0.5650000000000001,151271.5879,150817.952114,2021-03-10
002192,*ST融捷,2.04,37.02,37.26,37.7,36.0,36.28,6685217,2.5799700000000003,246959604,457.037,16.876,961243.561506,959263.084056,2021-03-10
002191,劲嘉股份,-1.327,9.67,9.98,9.98,9.59,9.8,16787389,1.16329,163653708,16.117,1.9420000000000002,1416529.72515,1395478.638957,2021-03-10
002190,成飞集成,-0.609,24.48,24.96,25.27,24.35,24.63,2632328,0.73379,65164298,13.669,3.5,878169.431664,878169.431664,2021-03-10
002189,中光学,-0.9460000000000001,15.71,16.1,16.1,15.63,15.86,1993600,0.8976900000000001,31396425,41.342,2.907,412427.035786,348891.363995,2021-03-10
002188,*ST巴士,-3.943,2.68,2.73,2.79,2.65,2.79,2943701,1.22204,8041713,-6.872,-6.925,78400.3381,64556.712876,2021-03-10
002187,广百股份,-3.448,7.56,7.87,7.91,7.54,7.83,3782400,1.1046,28979341,22.909,0.9560000000000001,258871.461408,258871.461408,2021-03-10
002186,全 聚 德,-2.273,9.89,10.17,10.25,9.88,10.12,1688103,0.5479900000000001,16890417,68.348,2.383,305070.851495,304665.114245,2021-03-10
002185,华天科技,-3.048,11.77,12.22,12.33,11.73,12.14,42775090,1.5615999999999999,512574532,103.792,3.975,3224984.441998,3224025.415336,2021-03-10
002184,海得控制,1.508,19.52,19.58,19.74,18.91,19.23,15984538,10.18192,311269249,89.092,4.458,467296.012448,306443.219008,2021-03-10
002183,怡 亚 通,0.228,4.39,4.36,4.47,4.32,4.38,14240407,0.67108,62531642,109.75,1.5710000000000002,931864.342541,931558.123798,2021-03-10
002182,云海金属,-0.729,10.9,11.18,11.25,10.88,10.98,9490171,1.79703,104345906,7.74,2.565,704600.56642,575632.13048,2021-03-10
002181,粤 传 媒,-1.196,4.13,4.2,4.25,4.1,4.18,4415614,0.38924000000000003,18374648,57.123,1.147,479517.025862,468520.654301,2021-03-10
002180,纳思达,-0.723,27.48,27.9,28.17,27.48,27.68,2910486,0.28907000000000005,80761098,39.257,4.662,2952597.377112,2766818.74368,2021-03-10
002179,中航光电,1.935,61.1,60.89,62.84,60.39,59.94,7827775,0.7350500000000001,479781482,58.626,7.188,6726399.27258,6506748.03532,2021-03-10
002178,延华智能,-10.053,3.4,3.75,3.75,3.4,3.78,55527924,7.80702,193920068,113.333,2.8449999999999998,242132.02034,241827.24944,2021-03-10
002177,御银股份,-1.633,4.82,4.98,5.01,4.81,4.9,17083787,2.24435,83407680,54.525,2.152,366894.203708,366894.203708,2021-03-10
002176,*ST江特,5.019,5.44,5.31,5.44,5.22,5.18,29405739,1.72409,156630412,-4.571,5.889,928241.116064,927836.092832,2021-03-10
002175,ST东网,0.0,1.14,1.14,1.15,1.11,1.14,10372920,1.37618,11741380,5.6129999999999995,-1.718,85930.716168,85927.359438,2021-03-10
002174,游族网络,-4.372,10.28,10.85,10.9,10.25,10.75,26451260,3.8151200000000003,276231032,34.267,1.663,941466.339036,712740.060396,2021-03-10
002173,创新医疗,-3.488,6.64,6.81,7.05,6.53,6.88,7211484,1.9425700000000001,48620658,-2.625,1.248,302024.62636,246499.952352,2021-03-10
002172,澳洋健康,-0.898,3.31,3.35,3.39,3.28,3.34,17183000,2.22256,56908029,-6.018,2.13,257015.330822,255902.271826,2021-03-10
002171,楚江新材,-1.842,7.46,7.69,7.73,7.45,7.6,11202616,0.9007400000000001,84230290,20.438,1.8090000000000002,994925.076342,927810.288158,2021-03-10
002170,芭田股份,-2.273,3.87,3.98,3.99,3.85,3.96,11270805,1.62586,44011000,112.5,1.754,343215.836649,268276.411674,2021-03-10
002169,智光电气,-2.836,6.51,6.72,6.8,6.48,6.7,7971439,1.04409,52617161,41.973,1.838,512852.588094,497027.053467,2021-03-10
002168,ST惠程,5.017,3.14,3.0,3.14,3.0,2.99,15974488,2.0148,49092436,18.471,1.37,251805.884352,248957.535402,2021-03-10
002167,东方锆业,5.5969999999999995,5.66,5.68,5.9,5.59,5.36,35609781,6.27002,206965645,-17.152,4.377,436611.834,321452.745558,2021-03-10
002166,莱茵生物,-1.8639999999999999,7.37,7.54,7.57,7.34,7.51,3592269,0.79427,26726883,36.85,2.331,416563.26338,333324.838396,2021-03-10
002165,红 宝 丽,-2.403,5.28,5.43,5.45,5.22,5.41,7001428,1.17851,37077711,35.2,1.9689999999999999,317886.68208,313679.371632,2021-03-10
002164,宁波东力,8.997,9.45,8.71,9.53,8.64,8.67,58289600,12.29916,534807859,315.0,8.544,502904.136105,447865.22592,2021-03-10
002163,海南发展,0.186,16.2,16.3,16.62,16.15,16.17,5403495,0.67252,88215135,270.0,18.198,1301751.0,1301627.10888,2021-03-10
002162,悦心健康,-6.983,3.73,4.04,4.06,3.61,4.01,31108975,3.64858,118591512,84.009,3.089,318458.075,318031.595006,2021-03-10
002161,远 望 谷,-3.05,4.45,4.6,4.65,4.43,4.59,7500202,1.05287,33816818,4.429,1.967,329192.043,316999.87782,2021-03-10
002160,常铝股份,-0.26,3.84,3.91,3.93,3.77,3.85,20993721,2.89391,80107692,133.798,1.03,305503.478784,278570.879616,2021-03-10
002159,三特索道,-1.943,11.61,11.77,11.78,11.6,11.84,885513,0.64154,10323852,145.125,1.5030000000000001,205846.838325,160251.651585,2021-03-10
002158,汉钟精机,0.0,19.57,19.93,20.18,19.1,19.57,8505110,1.60253,167250399,42.277,4.852,1046763.692385,1038640.394784,2021-03-10
002157,正邦科技,-1.304,15.9,16.19,16.25,15.72,16.11,29891166,1.29838,475588968,23.188,2.668,4930220.19303,3660479.94714,2021-03-10
002156,通富微电,-4.727,20.96,22.39,22.44,20.88,22.0,34158659,2.96129,729412831,1048.0,3.821,2785661.401088,2417745.027472,2021-03-10
002155,湖南黄金,0.812,8.69,8.8,8.87,8.53,8.62,22892308,1.90463,199112293,66.846,2.04,1044572.302906,1044475.132195,2021-03-10
002154,报 喜 鸟,-3.17,3.36,3.47,3.48,3.36,3.47,15914051,1.43375,54062985,19.765,1.337,409117.589664,372947.081472,2021-03-10
002153,石基信息,-1.3,31.9,32.31,32.55,31.66,32.32,2860626,0.45573,91660496,93.824,3.934,3416847.86377,2002355.74594,2021-03-10
002152,广电运通,-3.509,9.35,9.85,9.89,9.34,9.69,21539290,0.8998400000000001,205423315,30.161,2.302,2252409.344185,2238088.93935,2021-03-10
002151,北斗星通,-0.561,40.74,41.63,41.82,40.49,40.97,4950957,1.3444,202542884,-31.099,4.961,2068492.007778,1500316.555836,2021-03-10
002150,通润装备,-9.172,6.14,6.33,6.44,6.13,6.76,6926761,1.95072,43392530,14.279,1.609,218901.470542,218023.849642,2021-03-10
002149,西部材料,-0.707,12.64,12.88,13.02,12.58,12.73,9654288,2.26979,122835416,87.474,3.037,617102.842336,537628.842336,2021-03-10
002148,北纬科技,-2.2560000000000002,3.9,4.02,4.03,3.9,3.99,3728038,0.8416100000000001,14677623,-78.0,1.967,220651.75353,172755.95181,2021-03-10
002147,*ST新光,5.036,1.46,1.36,1.46,1.32,1.39,37440986,6.97232,52993054,-0.525,1.554,266899.15659,78401.270438,2021-03-10
002146,荣盛发展,-1.7109999999999999,6.32,6.45,6.51,6.3,6.43,24845920,0.63812,158572138,3.01,0.641,2748039.553832,2460744.397856,2021-03-10
002145,中核钛白,1.593,8.93,9.0,9.09,8.79,8.79,58817930,3.6967600000000003,525681089,32.402,3.213,1833930.275653,1420824.372318,2021-03-10
002144,宏达高科,-4.153,8.77,9.2,9.24,8.76,9.15,3064199,2.19335,27354646,18.66,0.88,155020.737056,122520.20629,2021-03-10
002142,宁波银行,-0.588,37.22,37.75,37.95,36.65,37.44,38741112,0.6535000000000001,1444806132,15.444,2.226,22361836.616492,22064974.206568,2021-03-10
002141,贤丰控股,-2.941,2.31,2.37,2.4,2.3,2.38,6810500,1.06987,15978305,325.352,2.324,262105.655889,147048.23595,2021-03-10
002140,东华科技,-1.322,6.72,6.85,6.88,6.66,6.81,2186380,0.41445000000000004,14728194,20.364,1.581,366486.24768,354504.02064,2021-03-10
002139,拓邦股份,1.7890000000000001,11.38,11.46,11.67,11.12,11.18,37708529,4.02453,429660222,22.314,3.73,1291876.728642,1066269.028656,2021-03-10
002138,顺络电子,2.029,32.69,32.69,33.25,32.0,32.04,10336542,1.45923,337557134,44.176,5.44,2635854.699226,2315615.46979,2021-03-10
002137,实益达,-3.684,5.49,5.81,5.9,5.47,5.7,7606400,2.00459,43138599,36.43,2.155,317050.164846,208318.031883,2021-03-10
